x,t,u
0.9393939393939394,0.07272727272727272,0.17615696844170117
0.9393939393939394,0.07373737373737374,0.1762097813229031
0.9393939393939394,0.07474747474747474,0.1760865919365367
0.9393939393939394,0.07575757575757576,0.17565507766572488
0.9393939393939394,0.07676767676767676,0.1753084729351327
0.9393939393939394,0.07777777777777778,0.1752143106834329
0.9393939393939394,0.07878787878787878,0.17525246628950214
0.9393939393939394,0.0797979797979798,0.175242223445829
0.9393939393939394,0.0808080808080808,0.17483384750482317
0.9393939393939394,0.08181818181818182,0.1744572961277763
0.9393939393939394,0.08282828282828283,0.17430469574996008
0.9393939393939394,0.08383838383838384,0.1743134628672314
0.9393939393939394,0.08484848484848485,0.1743409639383189
0.9393939393939394,0.08585858585858586,0.17396315359638337
0.9393939393939394,0.08686868686868687,0.17359213608386315
0.9393939393939394,0.08787878787878788,0.17340059394092658
0.9393939393939394,0.08888888888888889,0.17339245844503504
0.9393939393939394,0.0898989898989899,0.17343339488703918
0.9393939393939394,0.09090909090909091,0.1730805021391137
0.9393939393939394,0.09191919191919191,0.17272089967868995
0.9393939393939394,0.09292929292929293,0.172500514424408
0.9393939393939394,0.09393939393939393,0.1724944572289554
0.9393939393939394,0.09494949494949495,0.1725319898402935
0.9393939393939394,0.09595959595959595,0.17220591787962394
0.9393939393939394,0.09696969696969697,0.17185544473721226
0.9393939393939394,0.09797979797979799,0.1716221085251762
0.9393939393939394,0.09898989898989899,0.17162646241946428
0.9393939393939394,0.1,0.17156488409421536
0.9494949494949496,0.0,0.15800139597334945
0.9494949494949496,0.00101010101010101,0.15784613980986484
0.9494949494949496,0.00202020202020202,0.1576949673373224
0.9494949494949496,0.0030303030303030303,0.1575472840168106
0.9494949494949496,0.00404040404040404,0.15740252284470263
0.9494949494949496,0.00505050505050505,0.15726014435265648
0.9494949494949496,0.006060606060606061,0.15711963660761485
0.9494949494949496,0.007070707070707071,0.15698051521180528
0.9494949494949496,0.00808080808080808,0.15684232330273995
0.9494949494949496,0.00909090909090909,0.15670463155321585
0.9494949494949496,0.0101010101010101,0.15656703817131476
0.9494949494949496,0.011111111111111112,0.15642916890040315
0.9494949494949496,0.012121212121212121,0.1562906770191323
0.9494949494949496,0.013131313131313131,0.15615124334143818
0.9494949494949496,0.014141414141414142,0.1560105762165416
0.9494949494949496,0.015151515151515152,0.15586841152894804
0.9494949494949496,0.01616161616161616,0.15572451269844775
0.9494949494949496,0.01717171717171717,0.15557867068011583
0.9494949494949496,0.01818181818181818,0.15543070396431202
0.9494949494949496,0.01919191919191919,0.15528045857668082
0.9494949494949496,0.0202020202020202,0.15512780807815157
0.9494949494949496,0.021212121212121213,0.1549726535649383
0.9494949494949496,0.022222222222222223,0.15481492366853983
0.9494949494949496,0.023232323232323233,0.15465457455573967
0.9494949494949496,0.024242424242424242,0.15449158992860612
0.9494949494949496,0.025252525252525252,0.1543259810244923
